comment,label,
frame ninduga undi iddaru okela unnaru,1,
bro please upload 25 hindi telugu dubbed movies,0,
love shannu deepthi lucky movie heart touching,1,
bro want talk u creation new vedio chanbel plz bro give ur number,0,
andhuku enallu e movie pettakunda dear megha vasthunapudu pettaru cheating edhi,-1,
trs rowdy party,-1,
meeru janaalni bypettadankae unnaruu,-1,
bro u put phone collection video,0,
e cinema bagundi ani meru review site matram thy view ni unsubscribe chedamanukuna,-1,
ela anipinchindo munde chepeste better ye sodi lekunda ani e decision tesukunam,-1,
bwoy ting though yu see,0,
manas chicken shawarma ball went 4 overthrows batsman ran 2 4 2 6 surely even grasp besides long ago get,0,
madam meeru super,1,
johnwick 442 navin301 remoboy gadu musugu fellow sln roju sweets vere hero release day sweets compare chestey vedenta musugu gado telustadi,-1,
nice feeling person reading message right wish best luck give problems temporary often view,1,
bhayya gundelani pindestunav bayya,1,
500 ichukovalsi ochindi,-1,
anirud second hero film frank bpm,1,
bhaiya please make video balance kapha dosha deal allergy,0,
akka kanti kindha black less povali ante ami chepu akka,0,
dhobi taken single give strike rayudu,0,
annaya happy vinayaka chavithi annaya,1,
bhai please make video benefits eating using alor vera,0,
bro e application download link pls,0,
kadapa lo dimer 200 hrct 500 inta la dochukuntunar kadara sigulekunda,-1,
congratulation anna,1,
ni story emo kani bhayya swamy story spr,1,
best dancer tollywood industry,1,
anna netho job unte chudu anna ochesta,0,
good phone rate well rated phones better,1,
hi andi r u nenu ippude try chesanu andi water superr ga vachindi poori fail ayindi andi crispy ga raaledu emina tips cheptara,-1,
anna thanu niku padipoyindhi anna,1,
raghuvspeaks omraut ah avunu inka adipurush gurunchi chintapadalisina avasaram ledu gunde meda cheyi vesukoni hayiga vundavachu adieu rush vera level lo vuntadi connect ayindi ante easy break bahubali 2 rec,-1,
sesutho latest bana gore bare ga keyo,-1,
one best rapper legend,1,
akka white heads ki use cheyavacha,0,
lady fb friend kathi mahesh borrowing money lady using kathi mahesh money asking,-1,
santoshsuprim csk123456 mabu gadu buripalem nunchi kuda ward member ga nilavakapovadaniki reason,-1,
vt10 deni grinch telika reply ichav ante evaraina padestav ane confidence ey ga,0,
waiting another series like surya software developer,1,
background score yendi baya simmer ni petukunara yenti,0,
surya episode pathidi super superb block buster awesome shanmuk anna supper performance super superb,1,
home 2014 9 10 mla 2 mp seats sankara jati ada gadida home 2019 1 13 mla 0 mps worst politician cbn,-1,
era donga dorikedu veedu donga nuv pk ni antavs,-1,
andaru manole sahithya0203 one replace place iamsiri rc dayam kind hearted alludhanu voice big fan cherry56876 manchodu urs saireddy silent killer chill prasadshetty brother drlgprabhasfan manasuna ana,0,
bro review correct ga chepav kani negative comments vostunay,0,
adhi epudu ardham chesukudhile,-1,
bro need one help bro please,0,
challengers andaru matti burralla vunnaru,-1,
bro medi vizianagaram lo ekkada please tell bro,0,
amma chethi vanta name navya akka ur recpies extrodinary mom loves tnquu muchh ur loking gorgious,1,
love bro nenu cala mess ayya eppativaru full fun,1,
ee week kooda sunny nominate aithene baguntadhi sir,0,
second half track copy movie name ips movie,0,
andhra pradesh ananthapur district anna,0,
people allready chaos guys really spread kind news situation instead telecast entertainment news guys sick tired depressive news,-1,
michaelvelayu11 gabbarsingh space petochuga anta cheta chetaga undi,-1,
best printer okati unboxing cheyandi bro mobile ki connect cheskovadanki kudaa undaali,0,
anna redgaer pro gaming pad ela contact cheyalli oka video cheyi anna please,0,
anna naaku oka mobile konipettava plz,0,
sindhu defensive low energy levels lower stamina,-1,
nee chetta background music u understand pain happiness people,-1,
anna nee video chusi nenu ee mobile kontunna thanks anna best,1,
sure good luck brazil,1,
comedy ledhu acting chala chesavu,-1,
ramk 92 pa1veera sir cinemani sale cheukodaniki evaraina hype chese chepukuntaru manaki teaser trailer audio odiledi mana decisions manam tesukomane ga evadu enta aina memu daridram ga tesam ani ite chepukoru ga,-1,
chala chala bagundi comments,1,
tollywood movies kante better ekkada bore feel iyyela ledhu outstanding performance shannu shanmugam,1,
madavi ki yanduku water padaladu,-1,
samsung one used environment excuse apple samsung removed decreased price compared last year s21 200 less last years galaxy phones least samsung point view makes sense,-1,
greenarrow7240 bujjima religious art ante ento telusuko art secular kadu matam odu kaniprtinapudu memu decide cheyakunda nuv chestava mi matam lo solu meru chusukondi pakodi matam ninchi copy kotadam entra sigu leknda,-1,
rahul31907473 rickyarjun jrohi4 alluarjun arey jafa always good potodu unadu enduku ye manchi cheyadu poti pulka gadu maraguju edava vadiki mali fans cake mukalu tinandi,-1,
man emotionally connected us taken us emotional ride one last time miss susan,1,
swamy chesina comedy scenes anni episodes oka video gaa cheyandi bro hilarious kachitamgaa navvukuntaru,1,
daridrudu anchor ameni chappanivvaledu,-1,
bro look camera man running,0,
thanosdupejagan rj 4 ne ama ne pampava endi nadi gadida mada ane cheptunav leka nenu ne amane dengutunte tongi chusava pila hook ga,-1,
anna delete aina photos recovery cheyadam ela plz rplye,0,
satisfied review baiya,1,
gangadharthati vijaychinthak ila content free ga vuna use chesukoru roju poster lu tipi tipi vese opika vuna meku ila content share cheyadam valana vache nopi enti ah professor gadu visham kuakutna velu eti chudadam cheta kadu,-1,
chala bagndi kani em ardam katledu,-1,
chala baga thisaru shoot filems suppar hit,1,
design phone beautiful,1,
nunchi waiting ana hit kosam bandobast chudagane light ga disappointed endi mana vadi level tagatu padtale ani fan 100 satisfied masterpiece movie bura padu ante,1,
strivng4peace hbdmassgodvenusriram vakeelsaab pawankalyan manchi pani chestunav boring ayinaduku,-1,
bro manufacturer gives us less computer storage tell next tech news,0,
pm ayada ra munda inko koja gadu unadu sigulekunda cops anna area lo poti chesi kuka dengudu denginchkunadu,-1,
bro jangareddy gudem valaki like kotandi,0,
came pakka plan hell ask money hell go k mahesh house falling live show get home go see get nonsense woman think trap innocent ppl,-1,
first cheta costumes tight ga unchadam avi piki petebadulu kinda ku enduku petaru,-1,
madam ippude miru chesina vegetable biryani chesa baga vacchindi,1,
cinema ante penguin modalo cinema idi,-1,
conley belongs goat conversation lmao,0,
kastallo vuntdabbulu etchava ee rastram lo yantho mandi kastallo vunnaru vallini kuda chudu,-1,
paid page perfect example,-1,
asalu first lo vachey bgm keka untadhi,1,
anna edi script real ann sudheer anna mari rashmi akka marriage,0,
ni kastham undha kanivadhu e buthali,-1,
dhoni legend cricketer wicket keeper,1,
maha murthy eppudu matladu ra,-1,
awesome excellent camera work loved,1,
android mobile gurinchi chepu anna,0,
ayo mire comments kuda chepthunaruu super,0,
csk123456 roxtar kiran mabu gadu koja kabati creative difference vachindi,0,
anasuya bongu adi daani dress bogam,-1,
ammayi expressions kirrak wonderful song,1,
prathi episode ki edho kothaga try chesthunaru shanmukh anna nuv thop acting lo waiting next episode,1,
liam plunkett underred cricketer world,1,
andi feel site dabu sahayam cheyandi teapot east mata sahayam cheyandi meku chepukoleni yeno badalu manchi mata vala terutayi 5 andaru expert ala ani pakintivado yedurintivado yedo yedava pani cheste corona poyindi ani meru cheyakandi 4,-1,
bro coding side vellalantee elago konchem video cheyandi,0,
sunny168165 error book gadu ayadu pila mabu gadu telidu celebrations ela untayo vadiley mowa,0,
1st see movie see review keka thy view wasting tom mali,-1,
chittilife manchi pani chesav aka akada apesi,1,
brahmanandam character ento aradam kale inthaki,0,
skin type ha ela use cheyali makeup vesukney mundu apply cheyla lekapota nyt use cheyacha,0,
talking fast bro,-1,
panta pandinchey raithu ki mathrame telusthundhi neeti viluva respect self former,1,
anna 11episode nudu start cheyandi anna ahannu teem leader ani hr uk us lonoo ani vai india ki maneger g 10 th episode lo vachina ammai ahannu tho love ani adi chusi vishanvi kulukovadam climax lo valla bava vurukane yakting chesa ani chepadam madhaylo harika engement peti daniki shanu ravadam vishanvi ravadam madyalo shanu 10 th episode ammai closeness chusi episodes 5 6 7 lo harika manohar matladukovadam vishanvi nenu vinanu ani surprise twist comedy friendship values devudi meda bakthi shannu father mother sentiment ela plan cheyandi anna one shannu anna yakting chepasavu nejanganee acting g ledante vishanvi ante lovee anyone acting chempesavu anna want countiee please tnqq subbu anna direction writing dialogs supoob extent aravind anna meneger g supoob ga chesavu anna sahnnu anna please continue friendship ladies values finally vishanvi ur rockingg tnq,1,
april lo black widow miss chesaru,1,
bani hazmi capt capt tu main nay k liye chila katna hai inshalah karam ho jaye ga alah ka ap hosla rake,0,
bro think would like movies like sane style movies movie good simple thriller,1,
sunrisers gadi sanka nakandi team management anta kalisi evadina batting pitch mida nabi gadini teskuntara holder unaduga warner tesesaru jason roy ni ana teskunara ledu,-1,
supper ga chesarandi tq,1,
manikanta19912 poni ipudu manchi pani chestunaru,0,
best ever match,1,
na kosamai nuvala kanirula maraga nakenduko unadi hayiga na kosamai nuvala kanirula maraga nakenduko unadi hayiga 14yearsforsouthindiaihpokiri,0,
bro edit gaming intro filmora,0,
coffee powder ade ayena k na akka,0,
best movie suriya watched,1,
super ga vacindi,1,
e waste gadu fan anduka inta worste movie inta manchi review istunadu,-1,
tq gemini tv daily upload serial please miss sir,1,
anna mana status vere vallu download cheyyakunda mcheyyali,0,
ante bro andari mentality ade fabulous movie bro loved second best movie 2020 alvpl,0,
deenivi anni natakale donga moham dhi,-1,
mancham meedha kurchuni annam thinakudadhu,-1,
ssuryasince2016 prabhassidsfc virat gv18 agu bro manchdu tanu discourage cheyaku alani,0,
musicthaman proud bro pm fan ga memu ticket paisal peti prem chupistam nv matram blood peti excellent music ichav thanks,1,
whatever think blondiphone low hardware limited functionality wonder much pay soul,-1,
thy view view super 71 comment,0,
rajedits rai louda ga deverakonda anta naki istam vala tanaku hater pergutaru tu yami chiller galu ra meru,-1,
coach support tho weight loss ki help chesstaamu,0,
movie mark screen play bad,-1,
chesukoni milk water la kalisi pondi daridram potadi maa andaraki,-1,
nice episode swamigaru miru mi love andi complete episode chala peaceful ga undi,1,
akash ki em kale director sadisum ekuva ayende,-1,
super chanel vere valla gurunchi matladam mundhu permission thisukoru kani okka state cm ni adu vidu ante aa ayana abimanulu k pal ni kodithe thappha,-1,
bcci announced best super worldcup,1,
ipude poyela unnam antey veel inkonati osthundi anta,-1,
dheeni cemara gurinchi clarity ga cheppandi bro,0,
weast tv 9,-1,
huge fan thy view lots love guy best anaya,0,
bro sweety entry yepudu vastundi,0,
webseries trend like surya super dedication pain love behind surya webseries,1,
pls promote mediocre stuff good one,0,
yaswant70709640 yaswanthdhfm123 taraktweeter ormaxmedia manu aart ishtam andarki untadi biriyani troll ekada start aindi telisinodu,-1,
buy chesey lopala price perigipoindhi,0,
kamroxz chodakunda pudingi la comment enti nen kandistuna skodithala beemuzed crhemanth deepak narrates,-1,
pawankalyan 0 aryalokesh08 chadiva ga po ra pawala broker lanjodka defend cheyadam cheta kadu puka vulgar use chesava thu ne batuku ra ra nenu chupistava botulu pawala broker lanjodka,-1,
use ur video shorts video please reply sir,0,
super action shannu anna,1,
bro video glenmark scalpe shampoo,0,
writer famous shows going movie script reviews natural watch reviews ever fre natural good reviews really helpful want convince audience think one giving best review according movie good work,-1,
nenu choosina video ni choosthunna super videos,1,
please give pdf something make us easier draw spider man sketch,0,
souniyamma lekhapoute tellanganna ledhu ka pallunu kotadam challa peda thapu,-1,
cinema lo ki velacho kada bro,1,
ice remake hit malayalam movie maheshinte pratikaram,1,
best match ever teams played amazingly well end winner,1,
arey yentra idhi super blasting act,1,
meeku siggu radu ra,-1,
krishnasagar789 neekenduku99 hari giduthuri geetha happy subramani456 maneesh2323 ne ama kutalo gadida moda pedte arustundi entra na lanjikiputina lanjakodaka,-1,
please bro orange movie flop,0,
bro sony vegas lo ela edit cheyalo cheppu bro,0,
tv 9 baga pichi pattindi,-1,
one guess many chapters come,0,
sunny turlapati chala bagundi nidra vacheanta hayiga undi,1,
bit paper code language universal secret code language students,0,
great cricket match,1,
age nii format chesedu taruvath ayi kavatm ledu please help nee bro,0,
farmer god,1,
ana die hards fans like,0,
ana koni romantic movies suggest chayava,0,
lost lets say trash,-1,
sense putting title thumbnail giving statement putting question mark end stupidest way gain attention,-1,
phanny 18 kumav ga nuv koda 2 players teda top neku,0,
seeing one time bad,-1,
zombie cinema review ani anav kada baya movie review koda icheseyi,0,
meda uvpu sheer ana topu,0,
arrest human rights commission,-1,
anna naku ramesh anna chepadu anna super ga vunde shart filem,1,
